id,sample001,sample002,sample003,sample004,sample005,sample006,sample007,sample008,sample009,sample010,sample011,sample012,sample013,sample014,sample015,sample016,sample017,sample018,sample019,sample020,sample021,sample022,sample023,sample024,sample025,sample026,sample027,sample028,sample029,sample030,sample031,sample032,sample033,sample034,sample035,sample036,sample037,sample038,sample039,sample040,sample041,sample042,sample043,sample044,sample045,sample046,sample047,sample048,sample049,sample050,sample051,sample052,sample053,sample054,sample055,sample056,sample057,sample058,sample059,sample060,sample061,sample062,sample063,sample064,sample065,sample066,sample067,sample068,sample069,sample070,sample071,sample072,sample073,sample074,sample075,sample076,sample077,sample078,sample079,sample080,sample081,sample082,sample083,sample084,sample085,sample086,sample087,sample088,sample089,sample090,sample091,sample092,sample093,sample094,sample095,sample096,sample097,sample098,sample099,sample100,sample101,sample102,sample103,sample104,sample105,sample106,sample107,sample108,sample109,sample110,sample111,sample112,sample113,sample114,sample115,sample116,sample117,sample118,sample119,sample120,sample121,sample122,sample123,sample124,sample125,sample126,sample127,sample128,sample129,sample130,sample131,sample132,sample133,sample134,sample135,sample136,sample137,sample138,sample139,sample140,sample141,sample142,sample143,sample144,sample145,sample146,sample147,sample148,sample149,sample150,sample151,sample152,sample153,sample154,sample155,sample156,sample157,sample158,sample159,sample160,sample161,sample162,sample163,sample164,sample165,sample166,sample167,sample168,sample169,sample170,sample171,sample172,sample173,sample174,sample175,sample176,sample177,sample178,sample179,sample180,sample181,sample182,sample183,sample184,sample185,sample186,sample187,sample188,sample189,sample190,sample191,sample192,sample193,sample194,sample195,sample196,sample197,sample198,sample199,sample200,sample201,sample202,sample203,sample204,sample205,sample206,sample207,sample208,sample209,sample210,sample211,sample212,sample213,sample214,sample215,sample216,sample217,sample218,sample219,sample220,sample221,sample222,sample223,sample224,sample225,sample226,sample227,sample228,sample229,sample230,sample231,sample232,sample233,sample234,sample235,sample236,sample237,sample238,sample239,sample240,sample241,sample242,sample243,sample244,sample245,sample246,sample247,sample248,sample249,sample250,sample251,sample252,sample253,sample254,sample255,sample256,sample257,sample258,sample259,sample260,sample261,sample262,sample263,sample264,sample265,sample266,sample267,sample268,sample269,sample270,sample271,sample272,sample273,sample274,sample275,sample276,sample277,sample278,sample279,sample280,sample281,sample282,sample283,sample284,sample285,sample286,sample287,sample288,sample289,sample290,sample291,sample292,sample293,sample294,sample295,sample296,sample297,sample298,sample299,sample300,sample301,sample302,sample303,sample304,sample305,sample306,sample307,sample308,sample309,sample310,sample311,sample312,sample313,sample314,sample315,sample316,sample317,sample318,sample319,sample320,sample321,sample322,sample323,sample324,sample325,sample326,sample327,sample328,sample329,sample330,sample331,sample332,sample333,sample334,sample335,sample336,sample337,sample338,sample339,sample340,sample341,sample342,sample343,sample344,sample345,sample346,sample347,sample348,sample349,sample350,sample351,sample352,sample353,sample354,sample355,sample356,sample357,sample358,sample359,sample360,sample361,sample362,sample363,sample364,sample365,sample366,sample367,sample368,sample369,sample370,sample371,sample372,sample373,sample374,sample375,sample376,sample377,sample378,sample379,sample380,sample381,sample382,sample383,sample384
LZOX_000021246,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,5,24,45,0,0,0,0,1,0,0,0,0,0,0,0,188,0,8,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,10,16,9,24,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,9,2,0,0,0,0,1,0,0,0,1,0,2,120,274,161,0,2,0,2,0,0,1,0,0,0,0,0,0,1,1,0,2,0,15,34,15,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,13,19,27,44,0,0,0,5,0,0,0,6,4,2,2,0,0,0,7,3,8,1,0,0,0,3,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,0,2,1,1,2,2,1,3,1,3,0,2805,4843,11513,3216,3058,2675,2,2,10,7,2,1,6,5305,4215,1616,3158,1,2,3,44,20,36,7,2,4,5,634,1787,590,3040,3496,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,14,14,0,0,0,0,1,9,6,5,5,8,3,1,7,5,4,7,6,6,5,4,6487,13164,19168,56081,40855,77968,61,25,3653,4241,5,2,1,549,477,171,22,4,9,6,23323,10335,19048,2358,804,476,1305,5,15,5,9,34
LZOX_000000057,45,42,392,5030,4370,2541,4893,3342,61,2565,461,213,217,917,510,264,2,4,1,1,7,7,1,269,10,451,103,2946,1935,3221,4,22,2,2,0,4,205,863,211,2109,188,65,3355,17243,53099,15914,51,2,9,15,3,9,5,1,0,7159,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,97,163,98,82,88,244,203,94,126,111,122,425,755,393,29,35,28,3,8,11,66,61,178,215,366,235,661,670,1444,194,172,75,124,142,161,5313,4085,6064,674,1290,883,2593,5861,4876,2711,1524,1427,21,16,3,4,8,1,3,4,0,0,0,0,2,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,1,2,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,0,5,2,6,1,8,0,8,16,34,4,1,1,14385,17652,1681,654,2188,81,124,147,1,2,1,1,1077,1214,1064,9876,0,0,1,0,1,0,2,2,1,0,1,0,1,2,2,1,0,0,2,0,1,1,3,1,80,85,164,2,0,2,0,0,0,0,1,4,0,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,3,5,0,0,1,1,0,0,8,3,6,4,810,371,750,16,23,14,2,2,6161,7312,11460,14013,13990,717,742,610,2,2,0,4,1,3,6,7140,0,0,1,5,1,2,1,5,1,0,2,0,2,3,4,1,4,2,1,1,4,1,2,2,8,12,33,3,2,5,2,8
LZOX_000167254,0,0,0,0,0,0,0,0,0,27,3,4,116,114,70,154,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,36,2,27,0,11,2,0,72,687,0,9,0,0,0,193,367,0,5,4,3,1,0,0,0,0,0,0,0,0,1,1,1,11,9,24,0,0,0,0,0,1,1,0,0,0,0,6,4,10,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,1,0,199,122,183,115,145,89,0,0,1,0,0,0,3,2,3,0,0,0,1,1,0,0,0,0,76,73,2354,0,1,0,0,0,0,10,2,2,3,1,0,0,0,0,0,889,1175,431,0,0,0,0,0,0,0,0,0,10,15,1,35,69,56,0,0,0,0,0,1,3,0,0,0,0,17,10,18,0,0,0,0,0,0,0,8,5,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,5,13,19,74,1,3,2,2,31,43,41,4,3,1,1,10435,10579,1039,37315,61635,53307,5,2,1,3,386,408,1378,70,17,12,0,14733,12425,16858,4,1,5,0,4,5,2,4240,5992,6024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,4,0,1,0,0,0,0,0,11,8,23,78,82,3,0,2,60,0,0,2,15,0,1,10,30,27,5,3766,664,4684,259,168,2,0,1,0,0,1154,486,483,1,1246,1065,1902,11,4,17,0,2,1,1,1,1,3,2,2
LZOX_000000033,58,6,10,855,924,215,877,842,99,5,2,0,0,33,31,4344,19,31,8,19,8,2,2,216,38,120,57,9,20,1,9,19,7,66,4,3,1,12,13,3699,31,56,216,323,1542,820,6,4,0,1,6,2,4,5,11,14771,0,1,0,0,3,1,0,0,2,1,1,0,0,0,0,0,0,0,4,1,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,2542,3239,128,102,89,347,785,446,203,172,138,156,136,126,7621,3004,3624,6570,8137,2316,359,465,1302,8795,11319,6565,161,429,531,3192,5023,1304,703,881,1176,322,223,352,18028,12293,12846,56,148,280,197,1613,1593,0,0,0,0,1900,1301,2125,10,0,0,4,4,4,1,2,0,1,5,2,0,0,0,0,0,0,0,10,12,19,6,5,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,1,1,0,1,0,0,1,0,0,0,0,0,6,3,0,3,2,0,0,0,0,3,6,3,0,0,1,2,4,0,0,0,0,0,0,0,15,4,3,2,0,0,0,1,2,3,1,21,7,1,177,174,365,3,1548,2377,2473,15,5,7,4,1467,1004,1707,2,2,4,2,4,4,26,12054,9283,18902,4422,4404,3499,2,209,97,103,1235,399,1183,17,280,266,313,23,22,20,4,1,2,3,0,0,0,0,0,2,0,0,0,0,1,0,0,6,3,2,9,5,3,0,0,5,8,10,7,0,1,1,2,9,1,1,0,0,0,1,0,16,346,101,458,0,1,1,2,3,9,12,3,2,5,7,2,9,2,8,3,23,7222,1732,1368,1,1056,987,1174,315,398,559,0,1,109,56,9,1,12,3138,2605,1976,17,27,36,39,3,3,5,65,135,67,95,4,30,10,35,31
LZOX_000000080,17,48,96,1648,900,283,55365,33519,138,11,2,2,29,42,20,1914,7,7,1,10,9,14,8,1722,7,6,5,815,171,147,9,16,6,3,3,6,19,61,9,150,14,15,53,381,2036,953,4,1,0,3,6,5,24,16,3,14700,0,2,1,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3646,3199,4806,176,87,126,8449,8025,2753,636,232,480,1189,1770,1293,1317,575,1273,40,1502,872,3450,1494,4083,894,615,572,2996,761,2283,1856,2129,306,170,240,95,1023,759,501,1410,3841,2259,175,2603,2624,305,1217,1035,0,0,1,0,6068,5429,2266,16,0,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,33,18,1,0,0,0,2,1,2,0,0,1,0,1,0,0,1,3,1,0,1,3,0,1,1,0,0,0,0,0,0,1,0,1,2,2,2,1,6,0,0,1,1,5,507,264,2609,507,264,574,60,2889,1751,4313,22,7,10,6,184,55,255,0,1,1,108,158,1,1,548,695,883,367,115,86,50,93,27,84,63,26,60,2,162,85,93,20,35,32,50,30,3,3,9,0,0,0,40,31,1,2,0,0,0,2,2,4,0,2,0,6,1,1,0,3,2,1,1,4,0,0,1,1,0,0,0,0,3,0,1,0,352,121,315,7,3,0,0,0,2,2,2,0,16,342,212,469,7,9,11,70,4170,1284,2888,4,159,29,132,82,30,45,2,2,7,2,0,0,4,282,101,32,14,161,53,155,27,33,23,7,487,221,494,3,24,5,11,9
LZOX_000167358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,1,0,0,1,0,2,3,8,9,0,10,2,3,3,4,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,6,4,2,2,1,0,0,0,9,20,21,17,5,18,2,16,21,14,4,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,2,7,499,619,604,1,237,289,257,6,1,3,2,0,5,0,2,2,1,1,0,519,676,23,8,15,8,2,3,2,11602,14338,14555,18793,6745,21992,587,18514,12895,14180,25,42,33,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,208,120,260,3,0,0,0,0,6,9,3,2,0,4,3,6,3,0,2,2,251,359,312,1,3,1,5,6,2,5,0,4,14411,13666,5961,2603,3402,1075,506,1308,4,4,7,3,249,55,242,13501,9,8,8,13439,19550,12516,6,10
LZOX_000000012,169,211,164,252,158,124,447,194,161,559,184,51,175,92,219,2113,22,60,1,6,5,78,1,848,3,56,7,1711,809,499,3,1,1,2,1,0,281,2282,224,208,2,4,4297,14630,139617,1250,13,0,1,794,2194,0,0,0,0,748,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,64,125,29,23,6,334,67,339,255,147,115,71,31,10,170,261,434,22,101,43,90,33,68,446,199,458,364,533,238,73,36,29,3,11,9,151,114,102,61,158,97,112,10398,5778,71,16,66,0,1,2,0,22,23,14,4,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,12,62,0,0,0,165,221,1302,1583,184,41,38,52,1,23,54,94,3477,732,2117,554,0,0,0,1,0,0,5,14,0,1,2,2,6,16,10,18,1,2,0,3,0,0,0,1,7,8,10,331,846,350,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,9,11,18,21,82,0,0,0,2120,2907,35,41,32,19,24,37,1,1,0,1,94,10,34,2695,7,2,10,0,1,1,1,5,0,1,71,42,34,0,0,0,2,0,0,2,11,9,11,0,61,146,80,0,0,2,1,5
LZOX_000167119,1,0,0,4261,1722,2269,2085,409,92,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,137,10,75,5597,9501,10,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,26,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3870,4062,3289,2,2,1,1,0,1,0,1,3,0,0,1,1,0,0,0,0,1,3,1,1,1,1,0,0,3,1,0,0,2,0,0,2,0,4,0,2210,5,14,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,95,51,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,2,1,2,0,2,0,2,1,0,0,0,0,83347,53456,36544,2,1,1,1,0,1,0,0,0,2,1,0,0,1,3,0,1,0,1,0,1,2,1,1,3,1,3,1,1,2,1,0,0,0,0,0,7,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,6,0,0,0,0,0,0,41,19,0,0,0,0,0,0,0,0,15,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LZOX_000000062,119,9,328,445,197,145,67495,76676,601,3,7,3,5,3,9,320,2,1,0,3,5,7,5,148,3,1,0,128,54,21,2,67,0,0,4,3,2,1,7,39,1,1,101,244,323,66,2,0,0,82,466,1,3,5,5,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1947,163,2298,739,322,448,10786,14102,2769,214,272,149,19,29,66,50,15,10,3,7,9,959,787,1392,62,70,64,5,2,8,565,910,413,204,154,220,21,25,19,0,3,6,58,101,119,13,11,15,0,0,0,0,1856,2183,1846,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,31,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,78,0,3,0,1,0,0,0,0,1,0,10,19,6,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,5,1,0,1,45,42,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,32,87,356,139,3,3,0,0,0,0,1,0,2,0,16,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,1,0,0,360,155,345,0,0,0,0,0
LZOX_000002503,25,8,133,371,1,0,304,322,6,104,46,13,442,678,906,1457,1,6,0,0,0,40,9,2874,0,1,1,16596,7635,7283,0,0,0,5,1,16,549,4234,424,286,16,1,8932,17266,9087,1576,11,1,1,858,841,1,8,12,7,9107,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,2,0,2,4,3,2289,1871,1421,4137,4978,4020,601,191,330,0,2,3,2872,3104,5692,1,2,0,4904,4489,5004,0,1,1,792,968,1107,2309,3280,2256,2,2,4,5949,3393,2846,426,1034,1205,0,0,1,0,3825,3284,3038,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,2,0,0,0,0,0,0,1,1,6,0,0,0,5,7,5,0,0,0,0,0,0,0,1,0,0,0,0,8,3,4,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,1,0,0,0,0,0,0,2,4,6,0,0,0,8,2,5,0,0,0,0,0,1,3,1,1,0,0,0,5,10,4,1,0,2,0,0,0,0,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0
LZOX_000000006,237,14,46,46,0,0,2,0,0,167,5,1,0,0,0,0,0,1,0,105,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,18,66,10,0,0,0,0,0,0,0,0,1,0,9,4,2,0,2,1,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,15,16,12,0,0,0,1,0,0,0,0,1,6,36,21,9,0,4,3,1,0,0,0,0,0,0,0,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,6,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,52,42,0,0,0,0,0,13,28,750,547,296,16582,6518,5141,4,858,864,416,0,1,1,5,1,2,2,10,20,29,1,0,20,42,2,4,3,1,2,4,2,3,3,6,104,81,166,29,679,719,1909,506,1085,766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27102,35302,21203,3,0,1,2,1,1,5,13,10,35,701,456,190,5,3,0,2,346,196,197,6,2,5,4,7201,7489,11927,3,5,255,554,10,6,6,13,6,3,61,3,2,2,7,4,5,184,1757,2873,9780,419,645,511,55,195
LZOX_000046091,1,0,1,1,0,0,53,46,2,10217,355,204,3825,3870,4056,0,1,1,1,6,5,1,0,1,2,0,1,30354,16800,66395,0,38,0,2,0,0,1,1,2,0,1,2,1,2,7,2841,60,0,0,0,1,0,0,0,0,3471,4,0,1,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,2,25,0,0,0,6,5,14,0,0,0,0,0,0,0,0,0,549,18,17,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,1,1,0,1,0,3,4510,0,0,0,0,1,0,0,0,0,0,0,0,1,5799,9763,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,2,2,1,0,25,68,20,1,1
LZOX_000000113,8,3,146,617,546,53,12590,12109,405,11,1,2,5,24,44,1721,1,1,1,1,3,5,1,122,9,7,3,1204,323,122,5,2,2,0,3,3,15,55,13,183,4,3,78,220,2430,1539,3,1,1,5,6,0,10,17,6,7140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,1708,1256,2497,30,33,42,8301,11917,4167,238,202,303,212,345,239,1534,802,994,58,408,130,297,235,665,243,610,390,1758,474,2125,1476,1540,532,248,270,210,411,479,362,1081,1318,768,113,1823,1265,279,790,979,0,2,3,2,2876,2347,2009,7,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,2,0,0,0,0,0,0,0,0,3,2,1,1,1,1,0,0,2,1,2,0,0,0,11,12,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,2,0,0,1,190,231,2341,2006,517,793,644,1160,0,75,124,354,80,112,102,78,86,56,125,0,1,2,2,3,2,0,282,491,581,1838,1219,583,40,183,105,72,15,9,17,0,1381,1586,892,460,1119,703,20,38,2,1,3,0,0,0,13,12,3,0,0,1,0,1,1,2,2,0,0,1,0,0,1,1,0,1,1,2,2,1,1,1,0,0,0,0,0,1,0,2,541,226,1483,1,2,1,0,0,46,66,246,240,278,674,758,505,2,4,2,2,165,307,300,49,383,355,725,2,1,3,0,3,6,18,6,1,2,10,2,11,38,570,904,433,80,87,136,8,4703,3858,3112,35,74,70,43,79
LZOX_000167194,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,252,6,72,0,0,0,0,0,0,14,63,0,0,0,0,0,0,1,65,5,88,0,0,0,0,0,0,0,0,38,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,9,10,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,86,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,18,15,0,0,0,0,0,0,0,0,0,0,13,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,2,3,1,84,76,96,0,4,1,0,0,0,0,0,1,2,11642,5929,8262,0,0,0,2,1,0,1,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,5,0,0,0,0,2,2,1,3,7,8,2,3,2,1,2,1,1998,995,911,5,39339,35382,41197,2,2,10,3,3,3,0,3,4,0,7,3,3,4,1,3,3,1,2,4,2,4,3,7,4,1,4,6,4
LZOX_000153285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,4,1,0,3,0,2,0,0,0,0,0,0,0,0,0,4,9,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,7,6,8,4,7,7,4,1,2,1,0,0,0,1,0,0,0,2,14,9,2,1,0,0,0,0,0,0,0,0,0,0,0,1,11,2,3,0,0,0,0,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,977,3927,7035,5448,6844,8885,3936,10020,1260,2117,1764,1663,457,352,663,1712,3,2,3,3720,11442,8663,2367,2156,16,16,2,5,8,13,6,2,68,417,421,370,13019,4290,4914,2,288,223,248,6349,6139,6564,28,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,294,259,0,0,0,0,0,1,13,9,6,6,34,17,22,159,8,13,11,25,16,21,10,0,0,0,0,1,2,265,148,80,131,1,0,1,1,0,0,4,4,19,4,3,0,2,57,1,0,1,4,5,8,0,2
