id,MIN
JI01_000061235,MZP_000002507
JI01_000061544,MZP_000002508
JI01_000061550,MZP_000001711
JI01_000061636,MZP_000000094
JI01_000061796,MZP_000002509
JI01_000061810,MZP_000002510
JI01_000062178,MZP_000000186
JI01_000062262,MZP_000001119
JI01_000062294,MZP_000002193
JI01_000062321,MZP_000002511
JI01_000062769,MZP_000001047
JI01_000062927,MZP_000002068
JI01_000063277,MZP_000001595
JI01_000063380,MZP_000002512
JI01_000063466,MZP_000002513
JI01_000063852,MZP_000002514
JI01_000064118,MZP_000001640
JI01_000064127,MZP_000002515
JI01_000064195,MZP_000002516
JI01_000064552,MZP_000002517
JI01_000064716,MZP_000002518
JI01_000064836,MZP_000002519
JI01_000065651,MZP_000002520
JI01_000065675,MZP_000002521
JI01_000065920,MZP_000002522
JI01_000066254,MZP_000000073
JI01_000066281,MZP_000002523
JI01_000066329,MZP_000002524
JI01_000066510,MZP_000002525
JI01_000066534,MZP_000002526
JI01_000066920,MZP_000001309
JI01_000066992,MZP_000001238
JI01_000066993,MZP_000002527
JI01_000067086,MZP_000002528
JI01_000067363,MZP_000001488
JI01_000067442,MZP_000002529
JI01_000067819,MZP_000000348
JI01_000067969,MZP_000002530
JI01_000068218,MZP_000002531
JI01_000068260,MZP_000002532
JI01_000068785,MZP_000002533
JI01_000069097,MZP_000002534
JI01_000069779,MZP_000002535
JI01_000069953,MZP_000002536
JI01_000070487,MZP_000002537
JI01_000070628,MZP_000002538
JI01_000070803,MZP_000002539
JI01_000072643,MZP_000000407
JI01_000072667,MZP_000002540
JI01_000075113,MZP_000002541
JI01_000076115,MZP_000002542
JI01_000076155,MZP_000002543
JI01_000076753,MZP_000002544
JI01_000077659,MZP_000002545
JI01_000077693,MZP_000002546
JI01_000078234,MZP_000002547
JI01_000078343,MZP_000002548
JI01_000079227,MZP_000002549
JI01_000079721,MZP_000002550
JI01_000080270,MZP_000000338
JI01_000080434,MZP_000001998
JI01_000080537,MZP_000000109
JI01_000082960,MZP_000002551
JI01_000083063,MZP_000002552
JI01_000083089,MZP_000002553
JI01_000083147,MZP_000002554
JI01_000083195,MZP_000002555
JI01_000083241,MZP_000002556
JI01_000083244,MZP_000002557
JI01_000083264,MZP_000002080
JI01_000083334,MZP_000002558
JI01_000083358,MZP_000000475
JI01_000083365,MZP_000002559
JI01_000083371,MZP_000002560
JI01_000083567,MZP_000002561
JI01_000083774,MZP_000001129
JI01_000083815,MZP_000002562
JI01_000083833,MZP_000000961
JI01_000083939,MZP_000002563
JI01_000084045,MZP_000002564
JI01_000084139,MZP_000001096
JI01_000084210,MZP_000002565
JI01_000084411,MZP_000001365
JI01_000084496,MZP_000002566
JI01_000084513,MZP_000002567
JI01_000084542,MZP_000002568
JI01_000084603,MZP_000002569
JI01_000084630,MZP_000002570
JI01_000084686,MZP_000001861
JI01_000084755,MZP_000002571
JI01_000084930,MZP_000002572
JI01_000085067,MZP_000002573
JI01_000085161,MZP_000002574
JI01_000085568,MZP_000002575
JI01_000085680,MZP_000002576
JI01_000085906,MZP_000002577
JI01_000085933,MZP_000002578
JI01_000086010,MZP_000002579
JI01_000086094,MZP_000001754
JI01_000086309,MZP_000002580
JI01_000086445,MZP_000002581
JI01_000086454,MZP_000001211
JI01_000086612,MZP_000002582
JI01_000086732,MZP_000002583
JI01_000086830,MZP_000002584
JI01_000086932,MZP_000001055
JI01_000086940,MZP_000002585
JI01_000087086,MZP_000002586
JI01_000087088,MZP_000002181
JI01_000087276,MZP_000002587
JI01_000087289,MZP_000002588
JI01_000087570,MZP_000002589
JI01_000087589,MZP_000002590
JI01_000087686,MZP_000002591
JI01_000087724,MZP_000002592
JI01_000087791,MZP_000002593
JI01_000087895,MZP_000002594
JI01_000088031,MZP_000002595
JI01_000088124,MZP_000002596
JI01_000088169,MZP_000001817
JI01_000088222,MZP_000002597
JI01_000088392,MZP_000002598
JI01_000088876,MZP_000002599
JI01_000088960,MZP_000000780
JI01_000089192,MZP_000002600
JI01_000089410,MZP_000002601
JI01_000089503,MZP_000002602
JI01_000089554,MZP_000002603
JI01_000089665,MZP_000000708
JI01_000089901,MZP_000002604
JI01_000089912,MZP_000002605
JI01_000090067,MZP_000002606
JI01_000090580,MZP_000002607
JI01_000090987,MZP_000000257
JI01_000091093,MZP_000002608
JI01_000091118,MZP_000002609
JI01_000091150,MZP_000001074
JI01_000091989,MZP_000000782
JI01_000092884,MZP_000002610
JI01_000093561,MZP_000000383
JI01_000093599,MZP_000002611
JI01_000093722,MZP_000001326
JI01_000093767,MZP_000002612
JI01_000093853,MZP_000002613
JI01_000095842,MZP_000002614
JI01_000096068,MZP_000002615
JI01_000096266,MZP_000002616
JI01_000096282,MZP_000001371
JI01_000096366,MZP_000002617
JI01_000096529,MZP_000002618
JI01_000096766,MZP_000000587
JI01_000096980,MZP_000002619
JI01_000097038,MZP_000002620
JI01_000097401,MZP_000000857
JI01_000098857,MZP_000002621
JI01_000099775,MZP_000002622
JI01_000100133,MZP_000002623
JI01_000100221,MZP_000001281
JI01_000100277,MZP_000000022
JI01_000100373,MZP_000002624
JI01_000100381,MZP_000002625
JI01_000100390,MZP_000002626
JI01_000100581,MZP_000001839
JI01_000100665,MZP_000002627
JI01_000100702,MZP_000002628
JI01_000100720,MZP_000002629
JI01_000100726,MZP_000001648
JI01_000100903,MZP_000000233
JI01_000100984,MZP_000002630
JI01_000101038,MZP_000002631
JI01_000101173,MZP_000002632
JI01_000101219,MZP_000002633
JI01_000101315,MZP_000001469
JI01_000101339,MZP_000000372
JI01_000101355,MZP_000002634
JI01_000101372,MZP_000002635
JI01_000101485,MZP_000000435
JI01_000101739,MZP_000002636
JI01_000101901,MZP_000002078
JI01_000101916,MZP_000002270
JI01_000101967,MZP_000000011
JI01_000101989,MZP_000002637
JI01_000102010,MZP_000002638
JI01_000102062,MZP_000002639
JI01_000102135,MZP_000002640
JI01_000102223,MZP_000002641
JI01_000102378,MZP_000002642
JI01_000102447,MZP_000000981
JI01_000102639,MZP_000002643
JI01_000102658,MZP_000002644
JI01_000102737,MZP_000002009
JI01_000102745,MZP_000002645
JI01_000102879,MZP_000002646
JI01_000102925,MZP_000002647
JI01_000102944,MZP_000000107
JI01_000103066,MZP_000002648
JI01_000103356,MZP_000000096
JI01_000103623,MZP_000002649
JI01_000103639,MZP_000002650
JI01_000103659,MZP_000000517
JI01_000103820,MZP_000002651
JI01_000104105,MZP_000002652
JI01_000104219,MZP_000002653
JI01_000104312,MZP_000002654
JI01_000104490,MZP_000002655
JI01_000104614,MZP_000000509
JI01_000104620,MZP_000002656
JI01_000104806,MZP_000002657
JI01_000104890,MZP_000002658
JI01_000104941,MZP_000002659
JI01_000105057,MZP_000000184
JI01_000105060,MZP_000002660
JI01_000105085,MZP_000002661
JI01_000105232,MZP_000002662
JI01_000105346,MZP_000002663
JI01_000105467,MZP_000002664
JI01_000105518,MZP_000002665
JI01_000105546,MZP_000000605
JI01_000105703,MZP_000000700
JI01_000105704,MZP_000002666
JI01_000105761,MZP_000002667
JI01_000105790,MZP_000002668
JI01_000106047,MZP_000002669
JI01_000106194,MZP_000002670
JI01_000106354,MZP_000002671
JI01_000106500,MZP_000002672
JI01_000106520,MZP_000002673
JI01_000106597,MZP_000002674
JI01_000106757,MZP_000002675
JI01_000106968,MZP_000002676
JI01_000107362,MZP_000002677
JI01_000107484,MZP_000002678
JI01_000107657,MZP_000002679
JI01_000107829,MZP_000002680
JI01_000107837,MZP_000000282
JI01_000108026,MZP_000000309
JI01_000108079,MZP_000002681
JI01_000108199,MZP_000002682
JI01_000108443,MZP_000002683
JI01_000108476,MZP_000002684
JI01_000108521,MZP_000002685
JI01_000108679,MZP_000002686
JI01_000108719,MZP_000002687
JI01_000108738,MZP_000002688
JI01_000109084,MZP_000002689
JI01_000109170,MZP_000002690
JI01_000109227,MZP_000002691
JI01_000109403,MZP_000002692
JI01_000110247,MZP_000002693
JI01_000110430,MZP_000002694
JI01_000110498,MZP_000002695
JI01_000111120,MZP_000002696
JI01_000111129,MZP_000002697
JI01_000111198,MZP_000002698
JI01_000111229,MZP_000002699
JI01_000111731,MZP_000002700
JI01_000111762,MZP_000002701
JI01_000111818,MZP_000002702
JI01_000111825,MZP_000002703
JI01_000111943,MZP_000002704
JI01_000111993,MZP_000002705
JI01_000112092,MZP_000002706
JI01_000112121,MZP_000002707
JI01_000112135,MZP_000000938
JI01_000112136,MZP_000002708
JI01_000112614,MZP_000002709
JI01_000112716,MZP_000000297
JI01_000112732,MZP_000002710
JI01_000112746,MZP_000002711
JI01_000112842,MZP_000000158
JI01_000112901,MZP_000002712
JI01_000113022,MZP_000002713
JI01_000113305,MZP_000002714
JI01_000113310,MZP_000002715
JI01_000113508,MZP_000002716
JI01_000113649,MZP_000002717
JI01_000113753,MZP_000002718
JI01_000113896,MZP_000002719
JI01_000113932,MZP_000002720
JI01_000113941,MZP_000002721
JI01_000113971,MZP_000002722
JI01_000114378,MZP_000002723
JI01_000114685,MZP_000000867
JI01_000114813,MZP_000002724
JI01_000114838,MZP_000002725
JI01_000114869,MZP_000002726
JI01_000115199,MZP_000002727
JI01_000115228,MZP_000002728
JI01_000115267,MZP_000002729
JI01_000115530,MZP_000002730
JI01_000115626,MZP_000002731
JI01_000116278,MZP_000002732
JI01_000116311,MZP_000002733
JI01_000116460,MZP_000002734
JI01_000116517,MZP_000002735
JI01_000116529,MZP_000002736
JI01_000116593,MZP_000002737
JI01_000116739,MZP_000002738
JI01_000116885,MZP_000002739
JI01_000116909,MZP_000002065
JI01_000117029,MZP_000002740
JI01_000117096,MZP_000002741
JI01_000117306,MZP_000002742
JI01_000117549,MZP_000002743
JI01_000117585,MZP_000002744
JI01_000117645,MZP_000002153
JI01_000117711,MZP_000002745
JI01_000118087,MZP_000002746
JI01_000118288,MZP_000002747
JI01_000118305,MZP_000002748
JI01_000118309,MZP_000002749
JI01_000118342,MZP_000002750
JI01_000118404,MZP_000002751
JI01_000118708,MZP_000002752
JI01_000118899,MZP_000002753
JI01_000119034,MZP_000002754
JI01_000119141,MZP_000002755
JI01_000119324,MZP_000002756
JI01_000119805,MZP_000002757
JI01_000119833,MZP_000002758
JI01_000119976,MZP_000002759
JI01_000120312,MZP_000002760
JI01_000120501,MZP_000002761
JI01_000120897,MZP_000000188
JI01_000121191,MZP_000002762
JI01_000121371,MZP_000002763
JI01_000121405,MZP_000002214
JI01_000121613,MZP_000002764
JI01_000121778,MZP_000002765
JI01_000122009,MZP_000002766
JI01_000122156,MZP_000002767
JI01_000122192,MZP_000002768
JI01_000122200,MZP_000000086
JI01_000122210,MZP_000002769
JI01_000122212,MZP_000002770
JI01_000122290,MZP_000002771
JI01_000122395,MZP_000002772
JI01_000122496,MZP_000002773
JI01_000122799,MZP_000001448
JI01_000123532,MZP_000000260
JI01_000123742,MZP_000002774
JI01_000123948,MZP_000002775
JI01_000123984,MZP_000002776
JI01_000124127,MZP_000001431
JI01_000124171,MZP_000002777
JI01_000124226,MZP_000002778
JI01_000124431,MZP_000002779
JI01_000124459,MZP_000002780
JI01_000124533,MZP_000002781
JI01_000124583,MZP_000002782
JI01_000125012,MZP_000001947
JI01_000125060,MZP_000002783
JI01_000125953,MZP_000001426
JI01_000125954,MZP_000001565
JI01_000126270,MZP_000002784
JI01_000126377,MZP_000002785
JI01_000126946,MZP_000002786
JI01_000127534,MZP_000002787
JI01_000127542,MZP_000000979
JI01_000127606,MZP_000002788
JI01_000127792,MZP_000002789
JI01_000127855,MZP_000002790
JI01_000128044,MZP_000001131
JI01_000128411,MZP_000002791
JI01_000128629,MZP_000002792
JI01_000128643,MZP_000002793
JI01_000128810,MZP_000002794
JI01_000128822,MZP_000000647
JI01_000129075,MZP_000002119
JI01_000130099,MZP_000000796
JI01_000130172,MZP_000002795
JI01_000130189,MZP_000000324
JI01_000130690,MZP_000002796
JI01_000130692,MZP_000002797
JI01_000130895,MZP_000002798
JI01_000131271,MZP_000002799
JI01_000131291,MZP_000001664
JI01_000131484,MZP_000002800
JI01_000131856,MZP_000001507
JI01_000132185,MZP_000001299
JI01_000132576,MZP_000002801
JI01_000132803,MZP_000002802
JI01_000133585,MZP_000002803
JI01_000133947,MZP_000000326
JI01_000134467,MZP_000002804
JI01_000134889,MZP_000002805
JI01_000135032,MZP_000000935
JI01_000136209,MZP_000002806
JI01_000136456,MZP_000002807
JI01_000136576,MZP_000001693
JI01_000137050,MZP_000002808
JI01_000137286,MZP_000002809
JI01_000137428,MZP_000002810
JI01_000137586,MZP_000002811
JI01_000137667,MZP_000002812
JI01_000138650,MZP_000002813
JI01_000139111,MZP_000002814
JI01_000139314,MZP_000002815
JI01_000139357,MZP_000002816
JI01_000139401,MZP_000000982
