JI01_000000716,68,30,610,364,194,0,58,58,292,105,319,371,111,105,6,13,125,25,63,19,34,93,35,22,42,23
JI01_000000738,0,0,2,34,608,3454,185,3,0,100,10,44,200,170,668,547,87,415,5,56,0,15,0,14,0,1
JI01_000000756,0,0,77,20,157,357,178,166,12,219,28,16,94,511,198,310,125,43,105,64,76,46,107,365,40,8
JI01_000000783,0,0,58,63,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
JI01_000000860,0,2,0,13,449,558,13,0,5,247,6,11,91,12,84,118,37,256,1,70,4,27,0,24,1,3
JI01_000000866,4,1,10,8,4,0,1,0,0,0,0,0,0,1,0,0,0,0,3,4,2,3,1,0,0,0
JI01_000000892,26,8,106,47,3,0,29,51,100,121,31,9,11,31,19,44,0,0,0,1,0,0,4,0,8,0
JI01_000000928,1020,313,20,186,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1391,2592,396,80
JI01_000000996,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000001012,237,49,252,283,45,5,61,177,70,45,46,21,6,86,4,15,156,64,177,126,148,64,331,144,103,52
JI01_000001017,2,0,73,163,0,0,58,73,36,22,125,138,66,35,8,1,7,3,54,44,0,0,4,0,1,2
JI01_000001036,0,0,1,26,11,0,35,0,0,5,2,10,5,3,5,6,7,11,4,2,0,2,0,0,0,7
JI01_000001050,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000001198,0,0,5,100,145,333,13,1,0,3,48,51,159,27,11,20,16,103,5,19,1,23,0,16,2,0
JI01_000001290,3,0,86,56,0,0,26,45,2,3,6,11,10,5,9,3,0,0,1,1,0,0,59,46,0,0
JI01_000001346,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000001361,0,0,1,8,0,24,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
JI01_000001366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000001388,137,38,683,441,69,6,287,1437,1492,547,980,695,195,191,16,22,279,74,528,251,204,56,308,55,140,18
JI01_000001402,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000001433,0,0,2,11,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
JI01_000001459,1,13,3,42,5,58,4,0,0,6,0,0,0,0,7,4,80,121,1,72,6,79,0,19,1,39
JI01_000001482,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000001486,124,43,343,390,76,56,59,34,16,12,398,295,84,219,102,14,99,76,1456,728,905,393,61,43,507,102
JI01_000001514,4,2,11,19,173,78,17,22,0,9,39,12,52,477,114,221,238,139,896,914,393,235,22,54,399,224
JI01_000001561,0,0,3,5,30,40,0,0,0,0,0,0,0,60,35,29,5,1,1,0,6,1,1,0,0,3
JI01_000001716,0,0,74,59,7,0,53,26,6,21,33,38,93,84,13,33,0,0,3,3,0,0,9,15,1,0
JI01_000001738,0,0,9,41,0,9,7,3,1,26,0,0,0,0,0,2,10,24,26,54,11,0,0,0,1,0
JI01_000001785,0,0,130,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000001835,0,24,2,6,0,95,15,0,0,6,0,8,60,3,39,16,6,4,0,25,0,19,0,3,0,10
JI01_000001864,0,0,12,11,677,86,3,0,0,0,0,0,0,0,0,0,1162,353,351,291,394,357,8,3,30,11
JI01_000001916,1,5,62,87,276,233,617,171,14,332,30,36,117,300,501,718,104,232,152,119,32,12,68,777,25,3
JI01_000001928,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,12,0,13,0,1,0,0,0,0
JI01_000001935,0,0,2,34,3,0,5,1,0,1,0,0,2,3,0,1,4,0,0,8,0,0,0,0,0,0
JI01_000001958,0,142,4,32,11,169,4,0,0,103,0,0,102,1,49,24,5,78,0,199,3,133,0,33,2,58
JI01_000001970,0,0,12,38,0,0,8,0,0,0,52,62,27,82,45,26,4,4,0,4,11,14,0,0,0,0
JI01_000002026,0,0,11,27,13,0,0,0,0,0,0,0,0,0,0,0,906,457,206,117,128,109,0,8,30,30
JI01_000002050,10,4,134,116,68,32,512,1128,647,386,299,300,106,281,90,202,41,6,0,0,0,1,152,20,0,0
JI01_000002160,0,0,28,31,20,8,0,3,0,0,0,0,0,5,4,4,5,1,0,0,0,0,1,1,0,0
JI01_000002176,0,0,6,12,0,0,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000002252,0,7,0,21,734,2940,5,0,0,38,59,7,130,25,126,118,241,4071,19,266,52,683,0,86,11,263
JI01_000002361,0,0,83,58,0,33,220,75,10,188,11,4,133,17,17,24,10,4,20,14,4,10,0,0,3,6
JI01_000002405,0,24,1,36,27,92,0,0,0,1,0,2,1,0,0,9,31,223,3,65,2,14,0,12,4,8
JI01_000002434,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000002521,1,14,5,7,11,4,1,5,17,13,1,1,6,19,28,19,11,9,13,25,6,4,1,0,6,5
JI01_000002640,76,130,75,70,18,1,132,206,22,23,81,96,8,28,11,25,62,57,156,51,481,348,704,230,15,14
JI01_000002780,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000002804,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
JI01_000002829,0,0,0,11,27,88,30,1,0,9,0,1,12,13,18,25,1,4,0,4,0,0,0,0,0,0
JI01_000002880,1,0,13,3,0,0,4,7,0,3,0,25,0,7,2,0,3,3,10,0,7,1,6,0,0,0
JI01_000002891,0,7,0,3,0,0,0,0,3,1,5,1,19,2,0,0,0,0,0,0,0,0,4,0,0,10
JI01_000002950,0,0,0,35,7,43,183,2,0,27,5,11,42,22,171,169,1,27,0,15,2,15,0,0,0,4
JI01_000003116,0,0,2,44,279,622,510,19,10,250,48,36,224,204,558,1013,45,175,0,52,6,35,0,9,2,4
JI01_000003154,0,0,21,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,44,0,0,0,0,13,7
JI01_000003200,7,0,9,24,14,0,2,2,10,26,12,13,33,1,15,0,5,0,0,1,0,8,0,0,10,9
JI01_000003235,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,5,0,3,8,4,27,0,0,2,4
JI01_000003292,0,0,0,2,0,0,0,0,0,0,0,14,26,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000003293,0,3,7,30,19,42,140,41,4,88,26,0,59,21,23,42,10,67,2,10,11,39,2,0,0,5
JI01_000003344,39,2339,0,16,13,88,5,0,0,3,0,0,5,3,30,17,27,132,11,367,31,1090,4,104,118,2938
JI01_000003379,8,39,5,10,2,0,45,18,3,7,119,127,32,246,79,49,10,0,96,190,182,161,43,42,162,91
JI01_000003415,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,123,59,20,14,20,18,0,0,2,0
JI01_000003456,0,0,130,40,221,214,127,164,12,238,8,15,25,302,164,261,205,260,239,171,245,93,102,376,69,19
JI01_000003610,0,0,0,0,1,2,2,0,2,5,0,3,17,5,4,5,1,2,0,0,0,0,0,0,0,1
JI01_000003614,0,0,1,9,3,1,1,0,0,2,5,5,10,2,1,1,0,2,0,0,0,0,0,0,0,0
JI01_000003671,0,0,4,16,0,0,1,6,6,11,6,6,24,15,3,4,0,0,0,3,2,0,0,0,0,0
JI01_000003717,4,0,170,234,50,0,29,47,67,32,244,198,34,72,11,10,0,0,0,0,0,0,7,7,0,0
JI01_000003799,2,0,13,21,0,3,9,4,25,25,2,3,2,46,11,13,0,3,3,12,1,0,0,0,29,16
JI01_000003806,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JI01_000003816,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
JI01_000003848,0,0,5,21,0,18,177,27,5,50,17,7,148,65,263,304,11,3,0,6,0,0,0,0,0,0
JI01_000003856,6130,2074,0,10,2,0,0,0,0,0,0,0,0,0,0,0,51,9,481,417,1127,1002,358,82,5052,3317
JI01_000003989,79,95,7,25,54,21,2,7,1590,1255,668,703,731,33,17,16,12,2,166,130,65,51,86,71,192,500
JI01_000004299,2,0,7,6,0,1,2,2,0,0,0,0,0,8,10,7,2,2,10,8,15,16,0,1,10,11
JI01_000004417,0,0,27,101,0,0,3,0,0,1,8,4,11,0,0,0,1,2,5,0,0,0,6,2,0,1
JI01_000004550,503,421,4,4,4,3,8,11,11,16,383,348,160,70,6,17,77,38,183,215,80,48,82,23,4776,903
JI01_000004553,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000004619,1,27,0,3,7,30,0,0,0,1,0,1,23,5,16,15,3,5,1,6,3,9,0,6,1,23
JI01_000004782,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000004818,0,0,0,3,2,0,0,0,0,0,1,6,0,1,0,0,1,0,1,0,0,0,0,0,0,0
JI01_000004847,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000004965,0,0,16,23,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000005031,8611,14897,98,62,8,1,69,170,738,526,986,451,558,131,75,55,96,72,4187,2702,3849,2411,759,768,6509,6286
JI01_000005065,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,7,0,1,0,3,0,0,0,1,0
JI01_000005070,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
JI01_000005100,0,0,6,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000005151,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
JI01_000005152,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0
JI01_000005292,0,1,2,24,81,90,18,0,11,666,62,80,133,13,179,98,39,311,4,100,4,113,0,9,0,35
JI01_000005322,1,12,39,38,41,21,43,8,6,0,7,7,24,61,20,23,1,0,110,61,25,25,65,106,23,37
JI01_000005477,0,0,5,8,17,0,0,1,0,0,0,0,0,0,0,0,8,10,2,7,0,5,0,0,0,0
JI01_000005645,0,0,0,5,431,605,0,0,0,1,0,0,0,0,2,3,20,51,0,11,0,3,0,9,0,0
JI01_000005812,0,0,80,45,0,0,5,1,2,6,0,5,0,0,0,0,3,3,29,31,1,0,0,0,1,0
JI01_000005990,0,0,3,7,0,13,0,0,0,0,0,0,5,2,0,11,1,5,0,2,1,2,12,3,0,0
JI01_000006097,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000006159,0,0,101,73,0,0,49,37,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000006323,0,0,0,3,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000006587,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,17,2,45,83,7,13,0,0,0,1
JI01_000006682,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,4,0,0,0
JI01_000006806,0,0,127,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0
JI01_000007146,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000007209,285,112,27,29,161,194,39,36,5,15,13,19,63,101,13,55,136,140,352,271,682,403,402,100,811,105
JI01_000007244,0,0,40,68,0,0,15,55,9,4,50,33,1,45,0,6,31,1,0,0,8,3,1,0,9,0
JI01_000007287,112,29,72,61,0,0,2,5,0,0,0,0,0,0,0,0,0,0,93,23,64,23,18,19,397,34
JI01_000007429,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,8,0,0,1,0
JI01_000007594,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000007716,0,0,14,8,3,6,0,0,0,2,0,0,0,0,0,0,3710,882,965,1942,1178,1529,6,19,14,31
JI01_000007893,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000008065,3,10,13,39,0,0,8,4,1,1,12,0,0,1,23,14,0,0,4,12,6,1,0,0,8,6
JI01_000008114,0,0,18,108,55,33,16,6,1,0,12,0,5,20,15,22,153,360,12,35,0,2,0,0,0,0
JI01_000008629,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000008659,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000008837,17,43,166,216,0,0,3,16,0,0,0,0,0,0,0,0,14,0,189,59,48,9,41,8,3,1
JI01_000008918,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000008955,0,0,1,13,38,3,0,0,0,0,0,0,0,0,0,0,61,17,4,16,1,2,0,0,1,0
JI01_000009235,0,0,0,1,0,25,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0
JI01_000009317,1935,1684,0,3,0,2,0,0,0,0,0,0,0,0,0,0,3,3,184,168,47,32,11,8,548,453
JI01_000009481,0,0,0,26,28,41,0,0,0,0,0,0,0,0,7,0,59,135,0,57,0,22,0,0,0,19
JI01_000009613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000009623,0,2,0,22,0,0,0,0,0,0,0,0,0,0,0,0,6,16,1,117,9,285,3,84,7,18
JI01_000009637,0,0,12,11,0,0,16,5,1,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
JI01_000009822,0,0,1,2,0,21,21,6,1,26,13,14,21,36,77,19,0,1,0,2,0,0,1,0,0,0
JI01_000009883,0,0,1,6,13,0,0,6,0,0,4,7,0,14,0,0,6,1,539,252,614,375,53,11,68,2
JI01_000010071,48,34,0,9,11,1,0,1,0,0,0,0,0,0,0,0,13,6,0,1,412,389,1967,1012,2,0
JI01_000010082,0,0,35,52,9,0,3,2,4,11,19,31,8,5,0,1,14,8,35,30,9,6,2,0,6,3
JI01_000010359,0,0,6,3,110,2,0,0,0,0,2,5,0,18,2,1,110,46,7,8,10,7,0,0,0,0
JI01_000010704,0,0,3,13,6,0,0,0,0,0,0,0,0,0,0,0,130,4,24,44,25,22,0,0,2,7
JI01_000010749,4,10,28,53,0,9,68,36,0,31,18,15,17,79,22,40,4,5,17,7,25,6,11,4,9,2
JI01_000010779,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000010857,0,0,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000010985,0,0,0,0,29,35,3,0,1,14,0,2,12,0,14,2,0,23,0,4,0,4,0,0,0,0
JI01_000011087,0,0,5,10,239,4,0,0,0,2,0,0,0,3,2,4,43,73,2,22,8,28,0,5,3,5
JI01_000011615,0,0,0,48,55,313,13,0,0,50,0,1,199,12,130,97,2,125,0,63,0,16,0,4,0,7
JI01_000011850,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000012100,0,0,1,2,20,102,30,0,1,17,11,20,101,15,98,93,9,33,0,4,2,10,0,3,1,12
JI01_000012166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000012329,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,20,0,18,1,16,0,2
JI01_000012350,0,0,43,42,5,2,3,0,0,1,0,0,0,5,2,2,0,3,5,8,1,0,1,3,0,0
JI01_000012351,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
JI01_000012380,0,0,39,18,189,4,0,1,0,0,2,0,0,2,0,0,110,26,48,12,9,5,2,0,1,1
JI01_000012664,0,0,13,13,0,0,0,0,0,0,1,0,11,0,0,0,0,0,2,0,2,3,2,4,0,1
JI01_000012696,0,0,15,43,0,0,6,1,93,54,13,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000012765,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000013078,0,0,0,6,0,52,9,0,0,0,0,0,12,0,10,3,0,10,0,0,0,1,0,0,0,0
JI01_000013222,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000013291,0,0,4,7,12,0,0,0,0,0,0,0,0,0,0,0,83,243,9,3,2,28,0,0,0,0
JI01_000013338,0,0,126,71,1738,162,0,1,0,0,1,8,0,10,15,0,868,192,376,262,99,83,28,6,10,2
JI01_000013893,0,0,18,4,0,0,22,40,7,10,2,3,0,8,6,10,3,0,0,0,0,0,15,10,0,0
JI01_000013948,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000014094,8,0,3,3,28,13,6,0,0,0,0,0,0,50,57,34,28,6,11,20,19,15,3,1,8,4
JI01_000014140,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000014158,6,0,9,54,38,0,3,6,10,18,80,63,39,0,0,0,3,1,5,1,4,4,0,11,3,0
JI01_000014399,0,0,0,1,0,5,6,0,0,5,4,4,92,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000014777,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
JI01_000014892,0,0,1,5,0,0,0,0,16,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000015011,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
JI01_000015227,0,0,13,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000016269,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,1,0,2,0,1,6,4,0,0,1,0
JI01_000016352,392,211,0,2,0,0,0,0,1271,1136,656,1218,15,2,1,0,0,1,128,774,0,0,0,0,138,112
JI01_000016921,0,0,0,17,8,11,120,3,0,5,8,8,81,8,53,31,5,7,0,1,0,0,0,0,0,0
JI01_000016942,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,0,0,0,0,2,1
JI01_000017119,0,0,5,5,236,28,0,1,0,0,3,15,0,19,1,9,115,10,13,20,78,152,22,7,7,0
JI01_000017381,0,0,8,7,0,0,22,5,1,0,15,12,28,54,20,23,0,0,0,0,0,0,0,0,0,0
JI01_000017420,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000017510,0,0,0,3,0,41,0,0,0,2,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0
JI01_000017897,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
JI01_000017899,0,0,3,2,27,13,33,38,0,0,5,6,5,64,30,39,37,4,4,1,2,0,0,1,0,0
JI01_000017924,0,0,1,1,0,0,1,0,1,5,4,2,25,1,2,0,4,0,0,0,0,2,0,0,0,0
JI01_000018437,0,0,11,11,11,5,127,45,3,93,0,0,21,103,126,177,13,22,25,51,19,12,10,89,35,16
JI01_000018960,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
JI01_000019042,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,2,0,2,1,3,0
JI01_000019345,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000019353,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000019382,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000019518,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000019711,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20,5,10,34,33,42,0,0,5,4
JI01_000019721,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000020010,1,0,0,2,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000020092,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,3,2,10,17,1,0
JI01_000020102,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000020212,2,0,49,34,26,23,6,15,0,3,3,0,0,83,19,10,27,14,33,31,6,4,1,7,0,6
JI01_000020924,4,0,26,5,0,0,1,8,5,0,0,6,0,17,2,7,2,0,14,6,3,7,25,0,13,10
JI01_000021044,0,0,13,5,2,4,54,44,0,6,10,9,27,101,52,105,29,2,0,1,0,0,4,5,0,0
JI01_000021278,0,0,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
JI01_000021582,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000022332,0,0,2,5,6,8,5,6,0,3,0,0,0,31,24,51,1,0,0,0,0,0,0,0,2,0
JI01_000022670,0,0,0,5,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
JI01_000022673,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
JI01_000022698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
JI01_000022706,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
