JI01_000270586,4175,18536,9713,90,6,7208,7569,0,33,9,12175,1358,1,427,4,0,823,0,0,0,7,0,0,0,70,0,343,0,164,0,0,0,275,12,0,24,0,583
JI01_000270613,707,14,97,5,7,148,2431,57,3547,8,664,20,3,1208,9,3,1716,1353,3848,541,1623,1127,318,2152,2431,631,1706,372,209,173,3274,8,0,10,895,826,7637,929
JI01_000270627,6,1,0,0,1,0,0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000270644,1329,146,237,172,109,3450,3833,542,3827,182,1601,970,497,5966,81,31,236,24,0,80,1122,0,11,3216,3436,927,2709,219,13,0,1052,0,0,0,0,0,95,94
JI01_000270665,444,43,0,0,27,0,0,0,0,0,537,420,0,23,0,0,18,0,0,0,0,0,0,1147,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000270695,1904,5,3350,501,190,1309,0,227,528,542,837,10,262,487,514,0,1544,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,2712,10792,8716,925,0,0,0
JI01_000270708,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000270737,91,0,0,0,0,0,0,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000270820,638,18,2316,148,184,990,139,279,257,801,774,233,625,547,44,0,618,278,41,97,6,0,0,0,138,257,419,0,0,0,24,26,79,122,233,124,276,279
JI01_000270885,11,23,0,0,0,0,2,0,213,0,4,0,0,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000270923,346,23,9,5,0,0,644,192,27,0,106,0,2,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000271049,2889,885,5531,1429,128,163,9,2423,513,3,2535,2193,167,0,129,1372,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,74,160,257,0,0,0,0
JI01_000271189,29,0,0,0,0,29,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000271230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000271259,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000271308,16,0,0,0,4,0,0,0,3,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000271342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000271368,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000271604,1645,843,1413,2450,1354,1560,323,621,1248,600,1975,1997,655,969,2203,524,1069,748,1981,326,686,110,286,649,605,4310,3564,2178,7028,2584,1545,72,372,53,482,454,941,310
JI01_000271614,57,0,0,0,0,0,6,0,51,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000271645,127,14,81,50,30,65,10,283,27,212,70,13,177,4,20,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000271918,27,17,17,27,9,16,4,121,10,4,38,1,36,7,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
JI01_000271960,12,3,0,0,0,0,1,0,23,3,6,0,12,99,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,0,0,0,0
JI01_000272072,18,0,1,3,3,16,25,4,156,1,21,2,0,13,0,3,0,24,0,0,0,0,0,0,0,2,2,0,0,0,59,0,0,0,1,28,0,0
JI01_000272323,283,0,1,1307,1040,0,1684,179,637,0,5,602,6,318,0,2,0,0,0,0,0,0,0,0,0,0,22,2,2,0,0,0,0,0,0,0,0,0
JI01_000272336,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000272423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000272468,868,616,311,0,0,17,516,0,606,0,658,0,0,85,239,0,613,6,615,365,368,60,28,2105,219,133,930,503,2884,10,547,458,1,0,3,342,0,0
JI01_000272539,22,0,16,8,0,276,10,7,4,21,10,11,12,5,1,9,30,5,87,19,6,0,0,23,0,0,6,13,0,0,7,14,0,0,11,22,29,4
JI01_000272550,45,0,129,285,579,0,10,26,1,198,79,0,267,177,140,0,69,36,122,27,94,0,0,0,0,0,123,0,0,0,0,182,282,406,688,1,0,107
JI01_000272560,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000272692,347,67,14,31,8,23,156,53,839,8,98,6,3,631,15,0,151,73,49,188,81,0,0,808,660,94,240,21,0,0,570,0,0,0,59,63,25,79
JI01_000272819,234,0,245,0,0,0,0,0,29,0,126,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000272990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000273148,234,1086,0,989,2133,0,11,0,159,2967,112,0,3969,2238,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2907,795,2508,730,0,0,0
JI01_000273186,166,38,128,3,7,463,44,23,212,10,166,111,6,630,0,0,117,30,88,0,0,4,0,72,0,53,33,241,703,127,916,76,527,401,46,115,239,81
JI01_000273420,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000273422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000273811,98,6,129,0,5,38,11,17,18,2,76,7,43,72,9,0,28,1,21,10,0,0,0,18,5,5,21,7,0,1,66,0,9,29,1,14,18,26
JI01_000274006,39,21,73,46,189,13,7,18,89,220,68,62,3250,325,916,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370,1750,4348,207,359,135,17
JI01_000274050,36,0,0,0,0,0,4,0,0,0,8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000274290,11,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000274350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000274590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000274867,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000274992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000275055,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000275372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000275511,56,0,11,0,0,0,3,0,130,0,78,0,0,80,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000275798,21,4,185,10,0,17,82,7,165,0,24,6,2,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0
JI01_000275867,144,9,22,19,18,0,2,0,71,1606,153,0,68,65,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,61,37,0,6,0,15
JI01_000275916,371,285,694,1088,2260,10,0,602,30,456,591,200,497,63,20,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454,473,481,0,330,69,0
JI01_000276063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000276442,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000276507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000276605,81,0,0,12,41,0,0,0,0,176,24,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0
JI01_000276662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000276902,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000276916,62,86,0,146,70,0,1,141,117,0,62,0,30,103,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000276970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000277056,76,0,36,4,225,40,2,326,19,14,127,23,104,50,43,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,262,3,0,0,6,0,404,0
JI01_000277223,48,0,28,11,2,284,107,31,8,0,12,10,6,56,1,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000277409,1019,117,0,0,0,0,8,0,1795,0,2608,0,0,0,0,0,0,3,45,3,0,0,0,0,6,0,0,3,1145,0,7,0,0,0,0,0,0,0
JI01_000277552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000277657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000277791,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000277857,40,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000277961,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000278028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000278060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000278168,495,2134,0,986,0,2336,160,1873,0,0,223,4626,1688,2663,0,8,0,383,4825,0,0,0,0,0,0,0,0,0,0,0,0,6943,11096,0,965,6504,0,8357
JI01_000278237,52,0,53,10,6,31,128,35,203,0,32,34,3,22,7,548,261,380,673,126,843,329,92,324,597,153,476,220,151,163,695,8,81,0,45,549,159,214
JI01_000278365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000278459,7,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000278603,9,14,10,1,0,60,2,47,2,5,0,37,10,0,0,59,2650,5401,1196,530,1835,745,901,1138,1223,361,691,0,668,828,1406,46,0,975,177,1650,2106,2308
JI01_000278614,15,2,4,1,4,0,23,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000278642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000278714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000279010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000279044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000279197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000279267,38,0,90,3,3,26,0,3,25,9,9,0,3,19,7,0,54,32,0,0,0,0,0,0,0,0,0,0,0,0,0,74,253,320,21,0,0,0
JI01_000279518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000279576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000279747,5,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000279808,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000279823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000279843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000279913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000280017,1,0,0,0,0,0,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000280032,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000280284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000280340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000280428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
JI01_000280804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000280917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000281080,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
JI01_000281085,0,0,8,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,20,6,0,1,1,0,0,0,0,0,0,0,1,12,0
JI01_000281257,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000281499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000281610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000281690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000281829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000281882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000281933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000282016,3,0,7,2,0,1,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000282532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000282703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000282878,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000282931,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000282992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000283127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000283284,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000283952,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000284400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000284657,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000284679,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000284784,0,1,5,2,1,1,0,0,2,1,1,1,2,0,0,0,3,0,11,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000285249,4,0,1,0,1,6,2,2,3,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000285374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000285425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000285602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000285813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000285876,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000286143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000286361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000286420,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000286598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000286849,5,0,0,0,3,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000286953,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000287012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000287473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000287533,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000287627,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000287709,6,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000287890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000288399,5,0,0,2578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JI01_000288442,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
