id,MIN
LizaZoop_002493753,MZP_000001493
LizaZoop_002542576,MZP_000000437
LizaZoop_000006749,MZP_000001494
LizaZoop_000202935,MZP_000000764
LizaZoop_000234105,MZP_000001495
LizaZoop_000243454,MZP_000001496
LizaZoop_000453685,MZP_000001497
LizaZoop_000472952,MZP_000001498
LizaZoop_000485889,MZP_000001499
LizaZoop_000612926,MZP_000001147
LizaZoop_000728519,MZP_000001500
LizaZoop_000731964,MZP_000001501
LizaZoop_000765472,MZP_000001502
LizaZoop_000824654,MZP_000000813
LizaZoop_001055136,MZP_000001503
LizaZoop_001063568,MZP_000001504
LizaZoop_001074382,MZP_000001505
LizaZoop_001075835,MZP_000001506
LizaZoop_001110055,MZP_000001099
LizaZoop_001180484,MZP_000001507
LizaZoop_001425674,MZP_000001508
LizaZoop_001426394,MZP_000001509
LizaZoop_001444339,MZP_000001510
LizaZoop_001868641,MZP_000001511
LizaZoop_001868750,MZP_000001512
LizaZoop_002199142,MZP_000001513
LizaZoop_002235933,MZP_000001514
LizaZoop_002267958,MZP_000001515
LizaZoop_002314207,MZP_000001516
LizaZoop_002460371,MZP_000001517
LizaZoop_002460830,MZP_000001518
LizaZoop_002488290,MZP_000001519
LizaZoop_000317566,MZP_000001520
LizaZoop_000339906,MZP_000001521
LizaZoop_000384017,MZP_000001522
LizaZoop_000453109,MZP_000001523
LizaZoop_000453735,MZP_000001524
LizaZoop_000479421,MZP_000001525
LizaZoop_000687173,MZP_000001526
LizaZoop_000825229,MZP_000001527
LizaZoop_000886933,MZP_000001528
LizaZoop_000960082,MZP_000001529
LizaZoop_000960167,MZP_000001530
LizaZoop_001055057,MZP_000001531
LizaZoop_001055132,MZP_000001532
LizaZoop_001067762,MZP_000001533
LizaZoop_001075791,MZP_000001534
LizaZoop_001075975,MZP_000001535
LizaZoop_001210211,MZP_000001536
LizaZoop_001394051,MZP_000001537
LizaZoop_001407234,MZP_000001538
LizaZoop_001575935,MZP_000001539
LizaZoop_001755067,MZP_000001540
LizaZoop_001868578,MZP_000001541
LizaZoop_001868639,MZP_000001542
LizaZoop_001877617,MZP_000001543
LizaZoop_002273429,MZP_000001544
LizaZoop_002582388,MZP_000001545
LizaZoop_000105106,MZP_000001546
LizaZoop_000139143,MZP_000001547
LizaZoop_000452940,MZP_000001548
LizaZoop_000458341,MZP_000001549
LizaZoop_000482272,MZP_000001550
LizaZoop_000833819,MZP_000001551
LizaZoop_000867138,MZP_000000659
LizaZoop_000898345,MZP_000001552
LizaZoop_000900065,MZP_000001553
LizaZoop_000903739,MZP_000001554
LizaZoop_000981089,MZP_000001555
LizaZoop_001054969,MZP_000001556
LizaZoop_001055097,MZP_000001557
LizaZoop_001055443,MZP_000001558
LizaZoop_001055557,MZP_000001559
LizaZoop_001072801,MZP_000001560
LizaZoop_001075856,MZP_000001561
LizaZoop_001076395,MZP_000001562
LizaZoop_001076868,MZP_000001563
LizaZoop_001210257,MZP_000001564
LizaZoop_001254749,MZP_000001565
LizaZoop_001365387,MZP_000001566
LizaZoop_001673522,MZP_000001232
LizaZoop_001815488,MZP_000000625
LizaZoop_002034510,MZP_000001196
LizaZoop_002309294,MZP_000001567
LizaZoop_002353383,MZP_000001568
LizaZoop_000001310,MZP_000000781
LizaZoop_000002179,MZP_000001569
LizaZoop_000008815,MZP_000001570
LizaZoop_000116479,MZP_000001571
LizaZoop_000451120,MZP_000001572
LizaZoop_000451469,MZP_000001573
LizaZoop_000451517,MZP_000001574
LizaZoop_000452808,MZP_000001575
LizaZoop_000453769,MZP_000001576
LizaZoop_000461771,MZP_000001577
LizaZoop_000462717,MZP_000001578
LizaZoop_000472218,MZP_000001579
LizaZoop_000489021,MZP_000001580
LizaZoop_000545928,MZP_000001581
LizaZoop_000636371,MZP_000001582
LizaZoop_000636507,MZP_000001583
LizaZoop_000636637,MZP_000001584
LizaZoop_000735538,MZP_000001585
LizaZoop_000833891,MZP_000001586
LizaZoop_000847491,MZP_000001587
LizaZoop_000959516,MZP_000000970
LizaZoop_000986216,MZP_000001588
LizaZoop_001057814,MZP_000001589
LizaZoop_001074103,MZP_000001590
LizaZoop_001075066,MZP_000001591
LizaZoop_001075981,MZP_000001592
LizaZoop_001254778,MZP_000001593
LizaZoop_001289233,MZP_000001594
LizaZoop_001300657,MZP_000001206
LizaZoop_001346267,MZP_000001595
LizaZoop_001621342,MZP_000000857
LizaZoop_001868739,MZP_000001596
LizaZoop_002198918,MZP_000001597
LizaZoop_002240255,MZP_000001598
LizaZoop_002267478,MZP_000001599
LizaZoop_002517718,MZP_000001600
LizaZoop_002650236,MZP_000001601
LizaZoop_000002378,MZP_000001602
LizaZoop_000278422,MZP_000001603
LizaZoop_000384412,MZP_000001604
LizaZoop_000450282,MZP_000001605
LizaZoop_000454037,MZP_000001606
LizaZoop_000481516,MZP_000001607
LizaZoop_000575953,MZP_000001608
LizaZoop_000697599,MZP_000001609
LizaZoop_000749699,MZP_000001610
LizaZoop_000881792,MZP_000001611
LizaZoop_000885447,MZP_000001612
LizaZoop_001055116,MZP_000001613
LizaZoop_001063804,MZP_000001614
LizaZoop_001072514,MZP_000001615
LizaZoop_001076140,MZP_000001616
LizaZoop_001076487,MZP_000001617
LizaZoop_001084218,MZP_000001618
LizaZoop_001338176,MZP_000001619
LizaZoop_002200340,MZP_000001620
LizaZoop_002542483,MZP_000001621
LizaZoop_002784002,MZP_000001622
LizaZoop_002784004,MZP_000001623
LizaZoop_000124187,MZP_000000688
LizaZoop_000188337,MZP_000001624
LizaZoop_000243887,MZP_000001625
LizaZoop_000405587,MZP_000000513
LizaZoop_000452127,MZP_000001626
LizaZoop_000485596,MZP_000001627
LizaZoop_000486235,MZP_000000051
LizaZoop_000635855,MZP_000001628
LizaZoop_000653404,MZP_000000678
LizaZoop_000655136,MZP_000001629
LizaZoop_000784965,MZP_000000810
LizaZoop_000896507,MZP_000001630
LizaZoop_000896722,MZP_000001631
LizaZoop_000899403,MZP_000001632
LizaZoop_001065458,MZP_000001633
LizaZoop_001075815,MZP_000001634
LizaZoop_001077959,MZP_000001635
LizaZoop_001197191,MZP_000001636
LizaZoop_001214126,MZP_000001212
LizaZoop_001254769,MZP_000001637
LizaZoop_001450427,MZP_000001278
LizaZoop_002240256,MZP_000001638
LizaZoop_002309408,MZP_000001639
LizaZoop_002650252,MZP_000001640
LizaZoop_000001774,MZP_000001641
LizaZoop_000226981,MZP_000001642
LizaZoop_000449981,MZP_000001643
LizaZoop_000450450,MZP_000001644
LizaZoop_000451186,MZP_000001645
LizaZoop_000453930,MZP_000001646
LizaZoop_000499762,MZP_000001647
LizaZoop_000673227,MZP_000000802
LizaZoop_000687198,MZP_000001648
LizaZoop_000714328,MZP_000001649
LizaZoop_000869972,MZP_000001650
LizaZoop_001055100,MZP_000001651
LizaZoop_001254194,MZP_000001652
LizaZoop_001391944,MZP_000001302
LizaZoop_001890561,MZP_000001653
LizaZoop_002267477,MZP_000001654
LizaZoop_000028796,MZP_000000273
LizaZoop_000135642,MZP_000000275
LizaZoop_000287958,MZP_000001655
LizaZoop_000328574,MZP_000001656
LizaZoop_001016112,MZP_000001657
LizaZoop_001016592,MZP_000000458
LizaZoop_001054997,MZP_000001658
LizaZoop_001055202,MZP_000001659
LizaZoop_001100007,MZP_000001660
LizaZoop_001111249,MZP_000001661
LizaZoop_001256622,MZP_000001662
LizaZoop_001353305,MZP_000001663
LizaZoop_001439644,MZP_000001664
LizaZoop_001524022,MZP_000001665
LizaZoop_001529553,MZP_000001666
LizaZoop_002183238,MZP_000000620
LizaZoop_002198964,MZP_000001667
LizaZoop_002223761,MZP_000000766
LizaZoop_002650233,MZP_000001668
LizaZoop_000006735,MZP_000000838
LizaZoop_000257968,MZP_000001669
LizaZoop_000313918,MZP_000000477
LizaZoop_000412290,MZP_000000369
LizaZoop_000416441,MZP_000001670
LizaZoop_000450184,MZP_000001671
LizaZoop_000450491,MZP_000001672
LizaZoop_000451874,MZP_000001673
LizaZoop_000467483,MZP_000001674
LizaZoop_000488013,MZP_000001675
LizaZoop_000489051,MZP_000001676
LizaZoop_000772823,MZP_000001677
LizaZoop_000896028,MZP_000001678
LizaZoop_000958817,MZP_000001679
LizaZoop_000980806,MZP_000001680
LizaZoop_001016052,MZP_000001681
LizaZoop_001059373,MZP_000001682
LizaZoop_001075852,MZP_000001683
LizaZoop_001076402,MZP_000001684
LizaZoop_001077117,MZP_000001685
LizaZoop_001125537,MZP_000001686
LizaZoop_001189868,MZP_000001687
LizaZoop_001501384,MZP_000001688
LizaZoop_001869005,MZP_000001689
LizaZoop_002233346,MZP_000001690
LizaZoop_002675597,MZP_000001691
LizaZoop_000021963,MZP_000000488
LizaZoop_000073907,MZP_000000558
LizaZoop_000182270,MZP_000001692
LizaZoop_000341500,MZP_000000359
LizaZoop_000383802,MZP_000001693
LizaZoop_000444524,MZP_000001694
LizaZoop_000635644,MZP_000001695
LizaZoop_000641397,MZP_000000940
LizaZoop_000679111,MZP_000000462
LizaZoop_000720462,MZP_000001696
LizaZoop_001191618,MZP_000001050
LizaZoop_001210033,MZP_000001697
LizaZoop_001308879,MZP_000001698
LizaZoop_001338708,MZP_000001699
LizaZoop_001501343,MZP_000001241
LizaZoop_002245605,MZP_000001700
LizaZoop_002460397,MZP_000001701
LizaZoop_002481620,MZP_000001702
LizaZoop_000051025,MZP_000001703
LizaZoop_000415960,MZP_000000343
LizaZoop_000449901,MZP_000001101
LizaZoop_000450468,MZP_000001704
LizaZoop_000452067,MZP_000001705
LizaZoop_000896650,MZP_000001706
LizaZoop_000912704,MZP_000001707
LizaZoop_001054924,MZP_000001708
LizaZoop_001064387,MZP_000001709
LizaZoop_001254653,MZP_000000784
LizaZoop_001300312,MZP_000001710
LizaZoop_001394107,MZP_000001711
LizaZoop_001503433,MZP_000001712
LizaZoop_001517518,MZP_000001713
LizaZoop_001699889,MZP_000001714
LizaZoop_002542512,MZP_000001715
LizaZoop_000451023,MZP_000000114
LizaZoop_000637048,MZP_000001716
LizaZoop_000687109,MZP_000001717
LizaZoop_000959532,MZP_000001718
LizaZoop_001055142,MZP_000001719
LizaZoop_001096923,MZP_000001720
LizaZoop_001289206,MZP_000001721
LizaZoop_001338632,MZP_000001722
LizaZoop_001545090,MZP_000000976
LizaZoop_002309259,MZP_000001723
LizaZoop_002541532,MZP_000001724
LizaZoop_000001126,MZP_000000311
LizaZoop_000001318,MZP_000000761
LizaZoop_000226037,MZP_000001725
LizaZoop_000241640,MZP_000001726
LizaZoop_000288180,MZP_000001727
LizaZoop_000314083,MZP_000000740
LizaZoop_000326500,MZP_000001728
LizaZoop_000463890,MZP_000001729
LizaZoop_000635718,MZP_000001730
LizaZoop_000834357,MZP_000001731
LizaZoop_000864618,MZP_000001732
LizaZoop_000868628,MZP_000001733
LizaZoop_000880758,MZP_000001734
LizaZoop_000896716,MZP_000001735
LizaZoop_001076075,MZP_000001063
LizaZoop_001101399,MZP_000001736
LizaZoop_001254612,MZP_000001737
LizaZoop_001254874,MZP_000001738
LizaZoop_001256138,MZP_000001739
LizaZoop_002009875,MZP_000001740
LizaZoop_002565073,MZP_000001741
LizaZoop_002650354,MZP_000001742
LizaZoop_000004694,MZP_000001743
LizaZoop_000070949,MZP_000001744
LizaZoop_000091576,MZP_000000808
LizaZoop_000159265,MZP_000001745
LizaZoop_000449736,MZP_000001746
LizaZoop_000660552,MZP_000000220
LizaZoop_000920743,MZP_000001747
LizaZoop_001016034,MZP_000001748
LizaZoop_001022745,MZP_000001749
LizaZoop_001084393,MZP_000000829
LizaZoop_001443865,MZP_000001750
LizaZoop_002009780,MZP_000001751
LizaZoop_002198886,MZP_000001752
LizaZoop_002199510,MZP_000001753
LizaZoop_002461071,MZP_000001754
LizaZoop_000452911,MZP_000001755
LizaZoop_000453085,MZP_000001756
LizaZoop_000457532,MZP_000001757
LizaZoop_000466490,MZP_000001758
LizaZoop_001191474,MZP_000001759
LizaZoop_001544894,MZP_000001760
LizaZoop_002223560,MZP_000001761
LizaZoop_000085481,MZP_000001762
LizaZoop_000463521,MZP_000000690
LizaZoop_000490439,MZP_000000365
LizaZoop_000678659,MZP_000001763
LizaZoop_000720002,MZP_000000669
LizaZoop_000863672,MZP_000001764
LizaZoop_000958537,MZP_000000884
LizaZoop_001059807,MZP_000001765
LizaZoop_001110763,MZP_000000510
LizaZoop_001393354,MZP_000001766
LizaZoop_002220924,MZP_000001767
LizaZoop_000000491,MZP_000001768
LizaZoop_000104980,MZP_000001769
LizaZoop_000230329,MZP_000001770
LizaZoop_000328309,MZP_000001771
LizaZoop_000449886,MZP_000001772
LizaZoop_000487178,MZP_000001773
LizaZoop_000742913,MZP_000001774
LizaZoop_001280401,MZP_000001775
LizaZoop_002198879,MZP_000001776
LizaZoop_000109164,MZP_000000241
LizaZoop_000290992,MZP_000001777
LizaZoop_000790882,MZP_000000738
LizaZoop_000834049,MZP_000001778
LizaZoop_000897072,MZP_000001779
LizaZoop_000920340,MZP_000001780
LizaZoop_001254798,MZP_000001781
LizaZoop_001324668,MZP_000000030
LizaZoop_002609556,MZP_000001782
LizaZoop_002647359,MZP_000001783
LizaZoop_000000352,MZP_000001784
LizaZoop_000017287,MZP_000001785
LizaZoop_000175562,MZP_000001786
LizaZoop_000226609,MZP_000001169
LizaZoop_000864002,MZP_000001787
LizaZoop_000896143,MZP_000001788
LizaZoop_001189716,MZP_000001789
LizaZoop_001254170,MZP_000000263
LizaZoop_001318398,MZP_000001790
LizaZoop_001502698,MZP_000001791
LizaZoop_001537289,MZP_000001792
LizaZoop_002267498,MZP_000001793
LizaZoop_000228033,MZP_000001794
LizaZoop_000451661,MZP_000001795
LizaZoop_000636177,MZP_000000333
LizaZoop_000636657,MZP_000001796
LizaZoop_000687011,MZP_000001797
LizaZoop_000900580,MZP_000001798
LizaZoop_001256025,MZP_000001799
LizaZoop_001289231,MZP_000000902
LizaZoop_001503364,MZP_000000585
LizaZoop_000000161,MZP_000001800
LizaZoop_000355738,MZP_000001004
LizaZoop_000464044,MZP_000001801
LizaZoop_000468725,MZP_000001802
LizaZoop_000536691,MZP_000001127
LizaZoop_000897855,MZP_000001803
LizaZoop_000958275,MZP_000001804
LizaZoop_000000322,MZP_000001805
LizaZoop_000232846,MZP_000000789
LizaZoop_000450160,MZP_000001806
LizaZoop_000450206,MZP_000001807
LizaZoop_000455714,MZP_000001808
LizaZoop_000800793,MZP_000001083
LizaZoop_000886940,MZP_000001809
LizaZoop_000898523,MZP_000001810
LizaZoop_001265599,MZP_000001811
LizaZoop_001545084,MZP_000001812
LizaZoop_001884939,MZP_000000719
LizaZoop_002267482,MZP_000001813
LizaZoop_000449801,MZP_000001814
LizaZoop_000476370,MZP_000001815
LizaZoop_001300253,MZP_000001816
LizaZoop_001393313,MZP_000000859
LizaZoop_002063443,MZP_000001817
LizaZoop_000287329,MZP_000001818
LizaZoop_001353287,MZP_000001819
LizaZoop_001393370,MZP_000001820
LizaZoop_002460365,MZP_000001821
LizaZoop_002493738,MZP_000000835
LizaZoop_000000037,MZP_000001822
LizaZoop_000008439,MZP_000001823
LizaZoop_000111025,MZP_000001824
LizaZoop_000177896,MZP_000000237
LizaZoop_000337739,MZP_000001825
LizaZoop_000617467,MZP_000001826
LizaZoop_000686935,MZP_000001827
LizaZoop_000937771,MZP_000001828
LizaZoop_001055025,MZP_000001829
LizaZoop_001254703,MZP_000001830
LizaZoop_001524215,MZP_000001831
LizaZoop_001545598,MZP_000001832
LizaZoop_000016020,MZP_000001833
LizaZoop_000046586,MZP_000001834
LizaZoop_000226973,MZP_000001835
LizaZoop_000449650,MZP_000001836
LizaZoop_000450230,MZP_000001837
LizaZoop_000455641,MZP_000001838
LizaZoop_000457473,MZP_000001839
LizaZoop_000471413,MZP_000001107
LizaZoop_000478316,MZP_000001840
LizaZoop_000486741,MZP_000001841
LizaZoop_000640937,MZP_000000172
LizaZoop_000672607,MZP_000000818
LizaZoop_000896607,MZP_000001842
LizaZoop_000896664,MZP_000001843
LizaZoop_000897742,MZP_000001844
LizaZoop_001072298,MZP_000001845
LizaZoop_000450023,MZP_000000301
LizaZoop_000503654,MZP_000001846
LizaZoop_000897305,MZP_000001847
LizaZoop_000897781,MZP_000000207
LizaZoop_001085034,MZP_000001848
LizaZoop_001088480,MZP_000000776
LizaZoop_000000297,MZP_000000394
LizaZoop_001073363,MZP_000001849
LizaZoop_001254640,MZP_000001850
LizaZoop_001318533,MZP_000001851
LizaZoop_001393761,MZP_000001054
LizaZoop_001527632,MZP_000001852
LizaZoop_000226089,MZP_000001853
LizaZoop_000262290,MZP_000001854
LizaZoop_000450901,MZP_000001855
LizaZoop_000451867,MZP_000001856
LizaZoop_000554459,MZP_000000272
LizaZoop_000897246,MZP_000001857
LizaZoop_000897353,MZP_000001242
LizaZoop_000898526,MZP_000001858
LizaZoop_000958382,MZP_000001859
LizaZoop_000069990,MZP_000000724
LizaZoop_000659861,MZP_000000382
LizaZoop_000852137,MZP_000001860
LizaZoop_001065048,MZP_000001861
LizaZoop_001254450,MZP_000001862
LizaZoop_001256172,MZP_000001863
LizaZoop_001502017,MZP_000001864
LizaZoop_000416296,MZP_000001865
LizaZoop_000488987,MZP_000001866
LizaZoop_000833832,MZP_000001867
LizaZoop_000898083,MZP_000001868
LizaZoop_001080904,MZP_000001869
LizaZoop_001181168,MZP_000001870
LizaZoop_001419807,MZP_000001871
LizaZoop_001501152,MZP_000001872
LizaZoop_002198923,MZP_000001873
LizaZoop_000833899,MZP_000001874
LizaZoop_000896083,MZP_000001875
LizaZoop_000958239,MZP_000001876
LizaZoop_002199219,MZP_000001877
LizaZoop_000450741,MZP_000000208
LizaZoop_000452446,MZP_000001878
LizaZoop_000453146,MZP_000001879
LizaZoop_000664763,MZP_000001272
LizaZoop_001528010,MZP_000001880
LizaZoop_002198873,MZP_000001881
LizaZoop_000489282,MZP_000000475
LizaZoop_000667826,MZP_000001882
LizaZoop_000749957,MZP_000000809
LizaZoop_001054964,MZP_000000606
LizaZoop_001544946,MZP_000001883
LizaZoop_000003739,MZP_000000644
LizaZoop_000012010,MZP_000001884
LizaZoop_000250888,MZP_000000509
LizaZoop_000479226,MZP_000001885
LizaZoop_000686972,MZP_000000556
LizaZoop_000958306,MZP_000001886
LizaZoop_001220101,MZP_000001887
LizaZoop_001254829,MZP_000001888
LizaZoop_002542521,MZP_000001889
LizaZoop_000409370,MZP_000000605
LizaZoop_000449677,MZP_000001890
LizaZoop_000452838,MZP_000001003
LizaZoop_000502196,MZP_000001891
LizaZoop_000869735,MZP_000001892
LizaZoop_000896553,MZP_000001893
LizaZoop_001111180,MZP_000001894
LizaZoop_001254483,MZP_000001330
LizaZoop_001426102,MZP_000001895
LizaZoop_000000124,MZP_000001896
LizaZoop_000000530,MZP_000000155
LizaZoop_000287346,MZP_000000204
LizaZoop_000288240,MZP_000001897
LizaZoop_000450815,MZP_000001047
LizaZoop_000451921,MZP_000001898
LizaZoop_000659215,MZP_000001899
LizaZoop_000834040,MZP_000001900
LizaZoop_001077076,MZP_000000464
LizaZoop_000833859,MZP_000001901
LizaZoop_001275735,MZP_000001902
LizaZoop_001393588,MZP_000001903
LizaZoop_000449528,MZP_000001904
LizaZoop_000450628,MZP_000001905
LizaZoop_000487110,MZP_000001906
LizaZoop_000584448,MZP_000001907
LizaZoop_000736009,MZP_000001908
LizaZoop_000789475,MZP_000000943
LizaZoop_000959626,MZP_000001909
LizaZoop_001217743,MZP_000001910
LizaZoop_000006483,MZP_000001911
LizaZoop_000006803,MZP_000001912
LizaZoop_000008934,MZP_000001913
LizaZoop_000116147,MZP_000000315
LizaZoop_000451367,MZP_000000140
LizaZoop_000453806,MZP_000001914
LizaZoop_001393357,MZP_000000733
LizaZoop_000900178,MZP_000001915
LizaZoop_001755092,MZP_000001916
LizaZoop_002195763,MZP_000001917
LizaZoop_000026891,MZP_000000059
LizaZoop_000104460,MZP_000001918
LizaZoop_000356784,MZP_000000412
LizaZoop_000641643,MZP_000001056
LizaZoop_000900558,MZP_000001919
LizaZoop_002783988,MZP_000001920
LizaZoop_000449641,MZP_000001921
LizaZoop_000635940,MZP_000001922
LizaZoop_002198877,MZP_000001923
LizaZoop_000864430,MZP_000000617
LizaZoop_000899231,MZP_000001924
LizaZoop_001318414,MZP_000001925
LizaZoop_002076062,MZP_000001191
LizaZoop_002198881,MZP_000001926
LizaZoop_000027133,MZP_000001927
LizaZoop_000450501,MZP_000001928
LizaZoop_000635656,MZP_000001929
LizaZoop_000835031,MZP_000001930
LizaZoop_001054930,MZP_000001931
LizaZoop_001318447,MZP_000001932
LizaZoop_000000918,MZP_000000841
LizaZoop_000002237,MZP_000001933
LizaZoop_000278853,MZP_000000791
LizaZoop_000451020,MZP_000001934
LizaZoop_000834793,MZP_000001935
LizaZoop_001102702,MZP_000000578
LizaZoop_001254935,MZP_000001936
LizaZoop_001392503,MZP_000000854
LizaZoop_001501097,MZP_000001937
LizaZoop_000108477,MZP_000000231
LizaZoop_000450286,MZP_000001938
LizaZoop_000451388,MZP_000001939
LizaZoop_000562659,MZP_000001940
LizaZoop_001289211,MZP_000001941
LizaZoop_002784169,MZP_000001942
LizaZoop_000001579,MZP_000001943
LizaZoop_000108678,MZP_000001944
LizaZoop_000395303,MZP_000001945
LizaZoop_000896932,MZP_000001946
LizaZoop_001703611,MZP_000001947
LizaZoop_000451038,MZP_000000771
LizaZoop_000489220,MZP_000000396
LizaZoop_000896372,MZP_000001948
LizaZoop_001397561,MZP_000001949
LizaZoop_000000695,MZP_000000645
LizaZoop_000591693,MZP_000001950
LizaZoop_001029766,MZP_000001951
LizaZoop_000030544,MZP_000001952
LizaZoop_000143826,MZP_000000469
LizaZoop_000279999,MZP_000001113
LizaZoop_000287462,MZP_000000403
LizaZoop_000449492,MZP_000001953
LizaZoop_000896625,MZP_000001954
LizaZoop_000958686,MZP_000001955
LizaZoop_000960288,MZP_000001956
LizaZoop_001255047,MZP_000000295
LizaZoop_002240174,MZP_000001230
LizaZoop_000141677,MZP_000001957
LizaZoop_000177429,MZP_000000511
LizaZoop_000455393,MZP_000001958
